"RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents","Class"
0.127574485,33,0,4614,NA,8,0,2,0,1,"0"
0,57,1,0,NA,1,0,0,0,NA,"0"
0.447986,58,0,1408,NA,5,0,1,0,0,"0"
0.068328778,63,0,0.013630168,2200,3,0,0,0,0,"0"
0.9999999,63,1,0.314398775,7833,3,0,1,0,0,"0"
0.129492827,60,0,1522,NA,7,0,1,0,0,"0"
0.9999999,40,0,0.021083702,4742,8,0,0,0,2,"0"
0.214043664,76,0,1576,NA,3,0,2,0,0,"0"
0.01731878,81,0,0.114844018,5833,14,0,1,0,0,"0"
0.016499204,86,0,0.005797832,3966,7,0,0,0,0,"0"
0.002395392,36,0,0.280343931,5000,7,0,1,0,2,"0"
0.395514558,48,1,0.430889663,17500,11,0,2,1,2,"0"
0.019120579,73,0,37,NA,6,0,0,0,0,"0"
0.108372141,35,0,0.104179164,5000,12,0,0,0,1,"0"
0.484030019,38,0,0.672321059,4833,8,0,1,0,2,"0"
0.311714996,55,0,0.553432571,4500,11,0,1,0,0,"0"
0.018166618,70,0,16,NA,2,0,0,0,0,"0"
0.9999999,35,0,100,NA,1,1,0,0,0,"0"
0.482670476,37,0,0.346272607,6800,7,0,2,0,1,"0"
0.090472762,43,0,0.171942686,3000,5,0,0,0,0,"0"
0,56,0,0.183089931,6504,10,0,2,0,0,"0"
0.105268024,73,0,1792,NA,13,0,2,0,0,"0"
0.007354813,73,0,0.001865672,3751,2,0,0,0,0,"0"
0.645229198,46,0,0.412210271,6600,6,0,1,0,3,"0"
0.439579616,59,0,0.756109482,2045,10,0,1,0,0,"0"
0.019399446,76,0,0.103652316,4900,6,0,0,0,0,"0"
0.3747389,37,0,1103,NA,9,0,0,0,2,"0"
0,62,0,0,8125,4,0,0,0,0,"0"
0.9999999,40,0,0.837236307,5166,5,0,1,0,4,"0"
0,57,0,0.334677419,3471,6,0,1,0,0,"0"
0.073312191,49,0,76,0,2,0,0,0,1,"0"
0.020805188,44,0,0.897102897,1000,5,0,1,0,0,"0"
0.003124609,39,1,0.178154426,2654,6,1,0,0,1,"0"
0.111633925,48,6,0.355650777,5600,7,0,3,0,2,"0"
0,55,0,0,4142,6,0,0,0,0,"0"
0.062257238,63,0,2119,NA,3,0,1,0,NA,"0"
0.063552731,42,0,0.336793541,2600,7,0,1,0,0,"0"
0.097047786,40,0,0.316354317,6242,8,0,1,0,3,"0"
0.871294474,55,0,0.539213974,5724,8,0,2,0,0,"0"
0.863174552,49,0,0.310721427,6500,12,0,0,0,0,"0"
0.902260962,41,0,0.629763131,5825,11,0,4,0,0,"0"
0.168242662,57,0,0.38520185,8000,15,0,1,0,3,"0"
0.119727477,49,0,0.269414509,9000,11,0,1,0,3,"0"
0.023393703,46,0,0.238273142,7226,16,0,1,0,2,"0"
0.75249501,30,3,0.109689031,10000,7,2,0,0,0,"0"
0.011699415,40,0,0.394187887,6950,4,0,2,0,0,"0"
0.019400617,93,0,0.00539892,3333,4,0,0,0,0,"0"
0.030811858,70,0,0.008966911,7917,8,0,0,0,0,"0"
0.974890749,32,1,282.5,1,4,0,0,0,3,"0"
0.252016811,37,0,0.338627915,8876,6,0,2,0,3,"0"
0.073720566,76,0,0.202265911,3000,12,0,1,0,0,"0"
0.026178292,49,0,0.01179764,5000,7,0,0,0,1,"0"
0.579413285,47,0,1.387045182,2500,13,0,5,0,2,"0"
0.014105945,77,0,268,NA,4,0,0,0,0,"0"
0.980001942,25,0,0.480288728,1800,4,0,0,0,0,"0"
0.125781523,52,0,1992,NA,12,0,1,0,0,"0"
0.9999999,25,0,0.219837158,1350,2,0,0,0,0,"0"
0.053530827,39,0,0.405303678,5844,4,0,1,0,2,"0"
0.157674651,66,0,675,NA,8,0,0,0,0,"0"
0,43,0,0.725987961,3820,7,0,2,0,1,"0"
0.00540195,61,0,0.072954164,8333,7,0,0,0,0,"0"
0.047072214,32,0,0.01849815,10000,8,0,0,0,0,"0"
0.079813689,69,0,0.155572957,3830,7,0,1,0,0,"0"
0.02440927,46,0,0.355652963,6615,14,0,1,0,3,"0"
0.63630605,54,0,0.283291932,9258,13,0,2,0,2,"0"
0.377501132,36,1,0.602209945,7963,13,0,2,0,3,"0"
0.906510633,41,0,0.327093832,4166,7,0,0,0,0,"0"
0.374870817,40,0,0.622638382,6033,9,0,1,0,2,"0"
0.347536618,27,0,0.094895288,4583,2,0,0,0,0,"0"
0.326736087,28,0,0.078120117,16000,4,0,1,0,0,"0"
0.9999999,23,0,0.085683684,2800,1,0,0,0,1,"0"
0.646471624,57,2,0.657375346,5775,15,1,0,1,1,"0"
0.9999999,42,0,0.399921814,2557,5,0,2,1,2,"0"
0.039837758,43,0,0.441778188,6500,7,0,2,0,2,"0"
5091,41,0,0.017076733,8900,2,0,0,0,2,"0"
0.051900921,77,0,0.019996001,5000,7,0,0,0,0,"0"
0,24,0,0,3100,1,0,0,0,0,"0"
0.799321963,56,0,0.360593754,7140,13,0,1,0,2,"0"
0.257346394,72,0,0.024296685,128000,18,0,2,0,1,"0"
0.000857131,68,0,0.000181785,5500,2,0,0,0,0,"0"
0.103388358,74,0,0.001238135,2422,2,0,0,0,0,"0"
0.116325533,49,1,0.462667312,6200,15,0,2,0,2,"0"
0.099821849,54,0,1173,NA,4,0,2,0,0,"0"
0.9999999,52,0,0.385480726,6666,10,0,2,0,2,"0"
0,90,0,1,NA,1,0,0,0,0,"0"
0.128174365,65,0,0.84346035,970,6,0,0,0,0,"0"
0.154836521,56,0,268,NA,10,0,0,0,0,"0"
0.054611444,68,0,96,NA,5,0,0,0,1,"0"
0.284079777,41,1,0.380233356,7284,14,0,2,0,2,"0"
0.627712606,64,0,0.487323944,4969,8,0,2,0,0,"0"
0,64,0,0.126830697,3413,8,0,0,0,1,"0"
0.036654039,59,0,525,NA,6,0,1,0,0,"0"
0.016089583,53,0,0.270783533,7529,8,0,2,0,0,"0"
0.081302721,65,0,0.036659479,5100,8,0,0,0,0,"0"
0,37,0,0.122060766,3784,8,0,0,0,5,"0"
0.111743058,58,0,0.358269256,7672,6,0,1,0,0,"0"
0,21,0,0,800,1,0,0,0,0,"0"
0,68,1,1328,NA,11,0,1,0,1,"0"
0.9999999,60,0,99,NA,2,2,0,0,0,"0"
0.001226823,73,0,3778,NA,9,0,5,0,0,"0"
0.736898633,71,2,0.402170808,3500,13,0,1,0,0,"0"
0.012353945,32,0,0.307990047,10850,20,0,1,0,2,"0"
0.006767892,47,0,628,NA,12,0,1,0,0,"0"
0.9999999,37,98,0,NA,0,98,0,98,0,"0"
0.873780195,37,1,0.610526316,4274,11,0,2,2,2,"0"
0.0648734,49,0,0.215707663,11000,16,0,1,0,2,"0"
0.066842959,40,0,2929,NA,6,0,1,0,NA,"0"
0.143863524,69,0,0.687339607,2337,10,0,1,0,0,"0"
0.088046633,63,0,0.157283194,9466,5,0,1,0,0,"0"
0.467156934,31,0,0.050974369,20833,6,0,0,0,0,"0"
0.247735671,49,0,0.370226357,7200,8,0,2,0,2,"0"
0.2740121,37,0,0.547296075,5528,9,0,2,0,2,"0"
0.292524054,63,0,0.221155769,5000,14,0,1,0,0,"0"
0,60,0,0.202867818,9902,12,0,2,0,1,"0"
0.16008883,55,0,0.536736858,6600,13,0,2,1,1,"0"
0.01589947,41,0,0.020989505,666,3,0,0,0,1,"0"
0.056650302,58,0,0.46321456,3900,7,0,1,0,1,"0"
0,22,0,0,820,2,0,0,0,0,"0"
0.386110231,56,0,0.164170221,10080,7,0,0,0,1,"0"
0.136213387,56,0,0.326048139,14000,25,0,3,0,2,"0"
0.459094108,29,0,0.234658896,5833,10,0,0,0,0,"0"
0.9999999,62,0,0.003512564,3700,1,0,0,0,0,"0"
0.092457637,46,1,0.577672658,5284,20,0,3,0,1,"0"
0,24,1,0.164667067,3333,4,0,0,0,0,"0"
0.035498225,55,0,0.129989601,12500,4,0,1,0,2,"0"
0.105289942,56,0,0.431433469,9333,15,0,2,0,1,"0"
0.750335811,47,0,0.816186833,4966,10,0,3,0,1,"0"
0.689477017,50,0,0.444406818,8858,3,0,1,0,0,"0"
0.00642009,33,0,0.654154636,6233,12,0,2,0,1,"0"
0.00583768,90,0,0.039850805,10187,6,0,0,0,0,"0"
0,25,0,0,NA,1,0,0,0,0,"0"
0.048037274,49,0,0.277340332,8000,8,0,2,0,1,"0"
0.022191016,47,0,0.006878899,6250,6,0,0,0,0,"0"
0.015692559,63,0,2458,NA,13,0,1,0,0,"0"
0.001694874,43,0,0.061970638,7083,4,0,0,0,0,"0"
0.236573176,39,0,0.128669582,1600,10,0,0,0,0,"0"
0.074175922,35,0,0.31415189,2988,8,0,1,0,3,"0"
0.024211195,56,0,0.278034149,4333,8,0,1,0,0,"0"
0,70,0,0,NA,1,0,0,0,0,"0"
0.346326939,73,2,2021,NA,15,0,1,0,0,"0"
0.030213746,62,0,0.203846154,6499,8,0,1,0,0,"0"
0.862758161,26,0,0.063227953,600,1,0,0,0,0,"0"
0,51,0,0.238076192,10000,6,0,1,0,0,"0"
0.023145209,63,0,71,NA,16,0,0,0,0,"0"
0.8891258,48,2,0.145908908,2480,5,0,0,2,0,"0"
0.090242448,91,0,77,NA,4,0,0,0,0,"0"
0.094700196,31,0,0.037981009,2000,7,0,0,0,0,"0"
0.147878047,49,0,4919,NA,19,0,1,0,4,"0"
0.9999999,33,0,89,NA,2,3,0,0,0,"0"
0.002924252,53,0,0.260869565,3817,4,0,1,0,2,"0"
0.105892149,52,0,1879,NA,14,0,1,0,0,"0"
0.114046629,76,0,0.297945946,4624,8,0,1,0,0,"0"
0.954091816,28,1,0.48285599,2478,3,0,1,0,0,"0"
0.026152464,40,0,0.494635799,3541,11,0,1,0,2,"0"
0.011666517,61,0,0.114001189,6727,13,0,1,0,0,"0"
0.022505645,39,0,0.604719371,7500,8,0,2,0,0,"0"
0.566486611,29,1,0.051719541,3750,6,0,0,2,1,"0"
0.006216882,63,0,0.352132701,4219,12,0,1,1,1,"0"
0.003285636,49,0,0.44957932,8200,17,0,3,0,1,"0"
0.024830436,57,0,0.13528481,7583,8,0,1,0,2,"0"
0.052032583,54,0,0.234437962,16626,17,0,2,0,1,"0"
0.9999999,39,0,0.109898382,5313,4,0,0,0,4,"0"
0.106871071,59,0,0.146988241,8333,6,0,1,0,0,"0"
0.096387148,34,0,0.152295633,6250,5,0,0,0,0,"0"
0.001349153,49,0,0.612573885,1860,7,0,1,0,2,"0"
0.571714143,34,0,0.239890959,2200,6,0,0,0,2,"0"
0,59,0,0.218854341,19167,13,0,2,0,0,"0"
0.130771492,41,0,0.287539581,18000,17,0,3,0,0,"0"
0.425622022,40,1,0.369392653,5416,11,0,1,0,3,"0"
0.036945424,36,0,0.168392985,9750,7,0,2,0,1,"0"
0.022757248,65,0,893,NA,8,0,2,0,NA,"0"
0,51,0,6281,NA,18,0,4,0,3,"0"
0.171471421,26,0,0.208496965,2800,5,0,0,0,0,"0"
0.413911981,35,0,0.401588823,7300,9,0,2,0,1,"0"
0.016984769,78,0,0.495061578,8200,15,0,4,0,0,"0"
0,60,0,0.861982783,3600,7,0,1,0,1,"0"
0.143784429,63,1,125,NA,3,0,0,0,NA,"0"
0.48166997,48,2,0.467359341,5100,13,0,0,1,0,"0"
0.006678085,42,0,0.259853505,8600,6,0,1,0,1,"0"
0.379539355,51,0,0.571811631,5966,13,0,3,0,0,"0"
0.006421362,61,0,2571,NA,27,0,1,0,0,"0"
0.012302657,68,0,0.020947393,4200,6,0,0,0,1,"0"
0.039050049,47,0,0.153675229,11250,8,0,1,0,3,"0"
0.031527465,71,0,0.15836587,10500,12,0,1,0,0,"0"
0.517985278,43,0,0.38278448,9200,8,0,2,0,2,"0"
0.080303574,32,0,0.059580879,7300,3,0,0,0,3,"0"
0.011095586,55,0,0.018596281,5000,15,0,0,0,1,"0"
0.874272126,60,0,0.251392658,14001,6,0,2,0,0,"0"
0,49,0,1822,NA,6,0,1,0,0,"0"
0.135168498,72,1,0.436480687,2329,9,0,1,0,0,"0"
0.390524791,47,0,2798,NA,4,0,1,0,0,"0"
0.067595764,34,0,2619,NA,8,0,1,0,0,"0"
0.31481713,55,0,0.133091975,11600,5,0,1,0,1,"0"
0.128049492,46,1,0.519285488,6325,12,0,3,0,4,"0"
0.145198116,30,0,0.337009263,6800,10,0,1,0,1,"0"
0.028999597,65,0,1934,NA,12,0,1,0,0,"0"
0.378781283,38,2,5162,NA,15,0,1,0,1,"0"
0.9999999,51,0,0.152831652,3866,1,0,0,0,3,"0"
0,85,0,0,NA,4,2,0,0,0,"0"
0.58649039,41,1,0.267448568,5200,7,0,2,0,2,"0"
0.953289051,36,1,0.262044171,9734,10,0,2,0,1,"0"
0.087896391,54,0,0.142894303,11532,6,0,2,0,3,"0"
0.005467896,29,0,0.362683023,5053,8,0,1,0,0,"0"
0.020326776,25,0,0.102463406,2800,6,0,0,0,0,"0"
0.368396761,68,0,0.296272596,6250,16,0,2,0,0,"0"
0.296859859,61,0,1.865467009,1166,15,0,2,0,0,"0"
0,32,0,0,NA,1,0,0,0,0,"0"
0.099649238,59,0,0.274326451,10800,8,0,1,0,0,"0"
0,53,0,0.057333562,5842,6,0,0,0,0,"0"
0.039888531,87,0,21,NA,4,0,0,0,NA,"0"
0.005440483,57,0,0.238251678,7000,14,0,2,0,1,"0"
0.791093117,50,0,1.041355932,4424,13,0,2,0,0,"0"
0.612673416,52,0,0.101974506,4000,7,0,0,0,1,"0"
0.079184163,52,0,0.093401885,3500,4,0,0,0,1,"0"
0.108299187,52,0,0.151979922,3585,13,0,0,0,0,"0"
0.054576504,62,0,0.190180063,10773,13,0,1,0,0,"0"
0.337917912,47,0,0.590881824,5000,11,0,2,0,1,"0"
0.670534986,49,0,0.367733333,3749,13,0,1,0,3,"0"
0.9999999,57,0,1149,NA,2,0,1,0,0,"0"
0.180170123,62,0,0.232989064,9875,12,0,1,0,2,"0"
0.283711855,33,0,0.119868251,8500,11,0,0,0,0,"0"
0.02568476,56,2,22,NA,4,0,0,0,0,"0"
0.859367271,47,0,0.47979589,7250,14,0,1,0,0,"0"
0.021766099,82,0,0.186160441,3265,5,0,0,0,0,"0"
0.9999999,59,0,0.171557562,3100,3,0,0,0,0,"0"
0.003503944,48,0,0.000461503,13000,11,0,0,0,0,"0"
0.114096713,62,0,0.647129805,5800,6,0,2,0,0,"0"
0.011732942,47,0,0.095988001,8000,8,0,0,0,0,"0"
0.070721335,46,0,0.072654558,6000,3,0,0,0,2,"0"
0.806199613,48,1,0.099987806,8200,2,0,0,0,1,"0"
0.530512565,56,0,0.309269615,5900,7,0,0,0,1,"0"
0,23,0,0,820,2,0,0,0,0,"0"
0.045896618,53,0,0.083144025,2200,10,0,0,0,2,"0"
0.055549313,65,0,2177,NA,6,0,1,0,1,"0"
0.100199416,47,0,0.307009489,9800,18,0,2,0,1,"0"
0.9999999,36,0,0.734235384,3916,5,0,1,0,0,"0"
0.468638284,57,1,0.607257829,6833,8,0,1,0,0,"0"
0.035697965,68,0,0.174159474,7762,9,0,1,0,0,"0"
0.041388745,72,0,0.015464605,7500,16,0,0,0,0,"0"
0.068356585,80,0,72,NA,16,0,0,0,0,"0"
0.535771886,47,0,0.375190756,13760,21,0,2,0,0,"0"
0.791835349,55,0,0.645469696,11400,17,0,3,0,3,"0"
0.115663772,53,0,0.542645735,10000,10,0,4,0,1,"0"
0.071223184,58,0,0.041991602,3333,13,0,0,0,0,"0"
0.002469377,88,0,0.000792812,3783,5,0,0,0,0,"0"
0.035480465,53,0,0.441414972,8508,5,0,1,0,1,"0"
0.131457845,48,2,0.078490189,8000,8,0,0,0,1,"0"
0.057291815,57,0,1446,NA,8,0,2,0,0,"0"
0.258565812,83,0,0.206269877,2200,12,0,0,0,0,"0"
0.101467773,32,0,0.202978723,2349,4,0,0,0,0,"0"
0,34,0,705,NA,9,0,0,0,1,"0"
0.040132778,71,1,0.504998649,3700,29,0,1,0,0,"0"
0.104587062,61,0,1429,NA,4,0,1,0,NA,"0"
0.033391335,57,0,0.316239316,6083,6,0,2,0,0,"0"
0.083739295,33,0,0.095523766,4333,7,0,0,0,0,"0"
0.462502568,28,0,0.36131934,2000,5,0,0,0,0,"0"
0.002693145,86,0,0.000199442,10027,5,0,0,0,0,"0"
0,29,0,0.656357388,3200,4,0,2,0,1,"0"
0.076863951,39,0,0.183308892,7500,11,0,2,0,2,"0"
0.9999999,35,1,0.067194624,4166,2,0,0,0,0,"0"
0.18254497,58,0,0.14644621,4656,6,0,0,0,0,"0"
0.677621078,50,0,0.145589226,7424,6,0,0,0,1,"0"
0.023474413,66,0,0.261435929,3300,7,0,1,0,1,"0"
0.017539513,60,0,0.3303785,7106,10,0,2,0,0,"0"
0.002414327,74,0,971,NA,6,0,1,0,0,"0"
0.149841115,43,0,0.137093145,6666,5,0,1,0,1,"0"
0.314700097,57,0,0.258133333,11249,10,0,2,0,0,"0"
0.176584656,54,2,0.314358974,9749,9,0,2,0,0,"0"
3.32e-05,70,0,0.193499622,2645,11,0,0,0,0,"0"
0.04408497,57,0,0.318041464,6800,10,0,3,0,1,"0"
0.580975929,42,1,0.028673181,10950,3,1,0,0,0,"0"
0.291577656,28,0,0.289828023,7500,6,0,2,0,1,"0"
0.029820897,41,0,0.119643469,5833,3,0,1,0,0,"0"
0.390728157,53,0,3126,NA,14,0,2,0,2,"0"
0.775048423,81,1,0.725044747,7262,21,0,2,0,0,"0"
0.026933886,50,0,0.586153549,5170,29,0,1,0,2,"0"
0.875348476,60,3,0.433238475,8784,7,0,1,0,0,"0"
0.006605598,65,1,0.263000272,7345,15,0,3,0,1,"0"
0.73228871,85,0,0.598880224,5000,12,0,1,0,0,"0"
0.008754387,85,0,13,NA,9,0,0,0,0,"0"
0.237854018,48,1,0.118098826,6900,12,0,0,0,0,"0"
0.450431488,55,0,0.008693429,7821,6,0,0,0,1,"0"
0.09851985,68,0,174,NA,8,0,0,0,0,"0"
0.058103577,41,0,0.259072014,8900,16,0,5,0,2,"0"
0.355369956,27,0,338,NA,4,0,0,0,0,"0"
0.026583936,38,0,0.437380218,12000,14,0,2,0,0,"0"
0.583208396,30,0,0.010654967,3190,2,0,0,0,3,"0"
0.007634306,56,0,0.180234913,4937,11,0,1,0,0,"0"
1.085165934,29,2,89,NA,2,0,0,0,NA,"0"
0.978873721,62,2,0.36139104,73728,11,0,7,0,2,"0"
0.337968035,32,0,0.220555749,8600,6,0,1,0,0,"0"
0.232445111,38,0,0.451091485,6000,17,0,1,0,0,"0"
0.071517139,63,0,0.529992943,4250,8,0,1,0,0,"0"
0.187301758,49,0,0.216586449,2700,3,0,0,0,1,"0"
0.800612043,43,0,0.056597736,25000,6,0,1,0,2,"0"
0.042831549,50,0,1678,NA,8,0,1,0,0,"0"
0.979082344,41,0,0.943150685,2919,11,0,1,0,3,"0"
0.843975569,57,0,0.541769042,1627,5,0,1,0,0,"0"
0,63,0,1.447350204,13000,17,0,8,0,0,"0"
0.337867263,55,0,0.199333535,3300,14,0,0,0,1,"0"
0.00491341,67,0,7,NA,8,0,0,0,0,"0"
0.054850448,41,0,1839,0,10,0,1,0,2,"0"
0.522397549,45,0,0.494819124,5500,11,0,1,0,0,"0"
0.856905338,59,0,0.657363977,8527,9,0,2,0,0,"0"
0.965344885,24,1,0.021494626,4000,3,0,0,0,2,"0"
0.009962594,83,0,9,NA,3,0,0,0,0,"0"
0.27573872,42,0,0.761059735,4000,21,0,2,0,0,"0"
0.130021448,48,0,0.010697674,6449,7,0,0,0,0,"0"
0.020567988,75,0,29,NA,7,0,0,0,0,"0"
0.005949851,59,0,9,NA,2,0,0,0,0,"0"
0.9999999,53,1,1239,NA,6,0,0,1,0,"0"
0.106447339,45,0,0.403435645,7916,4,0,2,0,0,"0"
0.091592673,38,0,0.244783681,15000,6,0,3,0,1,"0"
0.197665627,58,0,0.746511144,4800,14,0,4,0,1,"0"
0.462983295,71,0,0.337486054,5377,6,0,1,0,0,"0"
0.757023538,45,0,0.137431284,2000,4,0,0,0,0,"0"
0.427215657,63,0,0.117233624,7113,13,0,0,0,0,"0"
0,62,3,1.144131672,6500,8,0,2,0,0,"0"
0.239449744,54,0,0.281870313,4533,14,0,0,0,0,"0"
0,58,0,1113,NA,4,0,1,0,0,"0"
0.841451032,31,0,0.297610501,9750,10,0,2,0,0,"0"
0,62,0,1526,NA,4,0,1,0,0,"0"
0.758450406,55,1,2629,NA,12,0,1,0,0,"0"
0.102239775,64,0,0.306354843,8166,9,0,1,0,0,"0"
0.329769504,43,0,0.388999751,8017,6,0,1,0,2,"0"
0.128340402,41,0,4298,NA,10,0,3,0,0,"0"
0.611469595,33,0,0.93135436,4850,8,0,2,0,0,"0"
0.91250625,40,0,3422,NA,10,0,2,0,1,"0"
0.007527345,48,0,0.306982264,15166,12,0,1,0,2,"0"
0.088133602,46,0,0.358186011,1300,10,0,0,0,4,"0"
0.9999999,70,0,0.374625375,1000,3,0,0,0,0,"0"
0.209609066,33,0,0.516310725,4260,7,0,2,0,0,"0"
0.014702861,53,0,0.353456864,5018,7,0,1,0,3,"0"
0.205499509,47,1,2386,NA,13,0,2,0,0,"0"
0.057850822,77,0,0.020395921,6667,8,0,0,0,0,"0"
0.379155211,31,0,0.012140689,11201,2,0,0,0,2,"0"
0.9999999,33,1,0.257707218,5416,2,2,1,0,1,"0"
0.379674506,45,0,0.246761425,11115,8,0,1,0,2,"0"
0.227012697,54,0,1664,NA,4,0,2,0,NA,"0"
0.223607106,53,3,0.610555778,2500,9,1,1,1,1,"0"
0.323395755,60,0,3870,NA,20,0,3,0,0,"0"
0.05212081,68,0,1502,NA,4,0,1,0,0,"0"
0.099008657,67,0,0.331183489,3100,12,0,1,0,0,"0"
0.568456293,63,0,0.397007655,8621,19,0,2,0,0,"0"
0.001620693,30,0,0.117576485,5000,9,0,0,0,0,"0"
0.549450549,59,0,0.006397441,2500,2,0,0,0,0,"0"
0.118221899,32,0,0.025896414,3011,4,0,0,0,0,"0"
0.997534922,30,0,944,NA,8,0,0,0,0,"0"
0.613918144,57,0,0.264795918,7839,4,0,1,0,0,"0"
0.018765654,63,0,0.327066701,3882,9,0,1,0,1,"0"
0.062823402,63,0,0.075611846,10500,11,0,0,0,0,"0"
0.132950741,47,1,0.169927536,5519,9,0,0,0,0,"0"
0,57,1,0.623750255,4900,10,0,2,0,0,"0"
0.801321624,48,1,0.182368979,3300,6,0,0,0,2,"0"
0.380130802,52,0,0.460422636,5583,6,0,2,0,3,"0"
0.9999999,64,0,0.194553054,14833,6,0,1,0,1,"0"
0.409571701,44,0,0.133790738,4080,7,0,0,0,1,"0"
0.088958257,69,0,306,NA,10,0,0,0,0,"0"
0.162252831,43,0,0.363836977,14500,21,0,3,0,4,"0"
0.045945608,34,0,478,NA,4,0,0,0,0,"0"
0.224411398,43,0,0.187951512,8166,14,0,0,0,2,"0"
0.558331149,52,0,0.19675484,7333,10,0,0,0,0,"0"
0.9999999,24,1,0.112352445,4743,2,0,0,0,0,"0"
0.545205067,65,0,0.849878589,7000,14,0,2,0,0,"0"
0.043761088,49,0,0.136808847,9494,6,0,1,0,0,"0"
0.246850062,61,0,0.385175857,11116,16,0,2,0,0,"0"
0,40,0,617,NA,3,0,1,0,0,"0"
0.073034851,46,0,0.187698557,19200,7,0,1,0,2,"0"
0.141080982,38,0,0.190025312,10666,9,0,1,0,2,"0"
0.622524875,43,0,0.63594306,2809,5,0,1,0,3,"0"
0.9999999,28,0,0.264779351,1200,5,0,0,0,0,"0"
0,77,0,7,NA,4,0,0,0,NA,"0"
0.667877414,55,0,0.274346903,21665,17,0,2,0,2,"0"
0.724271335,53,0,0.619310551,6700,10,0,1,0,2,"0"
0.031978274,59,0,0.198435973,4091,8,0,1,0,0,"0"
0.009289666,47,0,0.500357092,7000,15,0,1,0,0,"0"
0.090641562,54,2,0.193949728,15833,14,0,2,0,3,"0"
0.543897074,56,0,0.438481992,4136,3,0,2,0,0,"0"
0.038372944,48,0,0.243724104,8205,8,0,1,0,2,"0"
0.287561874,55,1,0.222428275,9166,5,0,1,0,1,"0"
0.012159938,79,0,0.00479872,3750,7,0,0,0,0,"0"
0.261553512,47,0,0.269675761,7000,12,0,1,0,3,"0"
0.010508252,41,0,0.21514282,15333,6,0,1,0,2,"0"
0.012789137,65,0,2.700199867,1500,9,0,3,0,0,"0"
0.03833683,31,0,0.381633595,6500,8,0,2,0,0,"0"
0.317233689,50,1,0.55134347,4800,11,0,1,0,1,"0"
0.000165603,54,0,4158,NA,16,0,3,0,0,"0"
0.331083566,44,0,0.489001466,7500,12,0,1,0,0,"0"
0.402812286,46,0,0.114341304,44200,15,0,1,0,5,"0"
0.033034977,65,0,1386,NA,9,0,1,0,0,"0"
0.048563106,68,0,0.271939569,4500,3,0,1,0,0,"0"
0.126419541,69,0,0.021191523,2500,4,0,0,0,0,"0"
0.036201163,60,0,0.419272495,4700,13,0,1,0,0,"0"
0.11249178,69,1,4710,NA,13,0,3,0,1,"0"
0.461245793,49,0,0.308509354,8284,8,0,2,0,3,"0"
0.04342161,36,0,0.590388647,6200,11,0,1,0,2,"0"
0.046174773,48,0,0.193381593,2900,9,0,0,0,0,"0"
0.346878753,54,1,0.383901774,3664,7,0,1,0,0,"0"
0.039766487,41,0,1206,NA,8,0,1,0,NA,"0"
0.06153928,78,0,34,NA,2,0,0,0,NA,"0"
0,58,0,0.206182367,22547,6,0,2,0,0,"0"
0,71,0,0,4694,3,0,0,0,0,"0"
0.981920285,48,2,2896,NA,10,0,2,0,1,"0"
0.001777679,42,0,1959,0,13,0,2,0,0,"0"
0,44,2,3037,NA,17,1,3,0,0,"0"
0.241915975,52,1,0.131558852,18333,8,0,1,0,4,"0"
0.018575041,85,0,1258,NA,4,0,0,0,0,"0"
0.015689699,37,1,0.730098146,3667,12,0,1,0,2,"0"
0.045168528,85,0,0.137701171,10500,11,0,1,0,0,"0"
0.118577841,66,0,2977,NA,17,0,2,0,0,"0"
0.017683838,74,0,0.19017996,4500,12,0,1,0,0,"0"
0.61961706,44,0,0.457798986,10058,11,0,3,0,2,"0"
0.994011976,27,0,0.057251908,1833,3,0,0,0,0,"0"
0.961673054,43,0,0.576656261,5765,9,0,1,1,0,"0"
0,76,0,34,NA,4,0,0,0,0,"0"
0.837598311,45,0,0.50193378,10600,10,0,2,0,1,"0"
0.082476701,42,0,0.882547496,13000,8,0,5,0,0,"0"
0,51,1,0.714928507,10000,10,0,4,0,2,"0"
0.019181871,81,0,0.09820641,3400,10,0,0,0,1,"0"
0.33957044,38,0,0.293080768,3800,9,0,1,0,0,"0"
0.257532402,39,0,0.466104342,3200,12,0,1,0,3,"0"
0.058784151,44,0,0.510863845,13300,14,0,3,0,2,"0"
0.025155464,77,0,0.002514142,9545,8,0,0,0,0,"0"
0.026228302,65,0,58,NA,8,0,0,0,0,"0"
0.309359655,48,0,0.27257345,6500,8,0,0,0,2,"0"
0.004778819,68,0,0.080065958,5457,10,0,0,0,1,"0"
0.071740807,58,0,0.376776814,5416,17,0,2,0,0,"0"
0.680406644,36,0,0.329890037,3000,4,0,1,0,1,"0"
0.01031379,64,0,421,NA,8,0,0,0,1,"0"
0.182665135,53,2,0.536551339,3583,9,0,3,2,1,"0"
0.002666444,45,0,0,NA,2,0,0,0,0,"0"
0.194669259,44,0,0.442101436,5500,7,0,1,0,1,"0"
0.13730363,63,0,0.00908972,15291,8,0,0,0,0,"0"
0.022917864,70,0,0.019417476,1750,7,0,0,0,0,"0"
0.00191591,61,0,0.24076719,4900,19,0,2,0,1,"0"
